"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
267,"Manhattan",81.4,59.5,77.3,0,5.4,20.1,74.1,66.5,72.8,68.1,347.0
268,"Manhattan",73.4,49.7,80.4,0,5.7,23.5,71.0,65.0,71.5,67.5,144.4
269,"Manhattan",71.5,43.8,67.5,0,2.3,11.3,69.7,61.8,69.0,64.4,408.8
270,"Manhattan",76.4,49.1,57.1,0,4.7,16.3,69.6,61.2,68.5,63.6,444.2
271,"Manhattan",62.5,46.4,70.4,0.09,6.9,21.5,65.4,61.2,66.1,63.3,260.1
272,"Manhattan",66.4,45.0,89.9,0.07,3.4,14.4,64.0,59.5,64.2,61.5,94.0
273,"Manhattan",62.3,57.5,93.5,0.01,3.8,12.3,64.6,63.4,64.9,64.1,70.6
274,"Manhattan",74.9,56.6,87.6,0,4.0,15.6,68.6,63.3,67.6,64.2,155.6
275,"Manhattan",88.7,54.1,73.2,0,6.2,22.3,71.4,63.2,69.7,64.3,336.0
276,"Manhattan",92.0,60.6,65.8,0.63,10.8,32.4,74.6,68.8,72.9,68.8,371.1
277,"Manhattan",60.7,45.0,67.3,0.01,6.6,22.8,69.0,62.3,70.6,64.1,175.2
278,"Manhattan",72.0,53.9,89.7,0.53,3.8,18.3,66.6,62.3,66.1,63.5,123.6
279,"Manhattan",56.1,45.7,94.8,1.18,7.2,24.1,64.2,57.3,65.3,59.0,54.4
280,"Manhattan",58.3,48.1,97.2,0.43,3.1,10.0,59.8,56.8,60.3,58.4,74.2
281,"Manhattan",72.7,57.5,96.3,1.42,3.2,19.6,64.8,59.8,64.1,60.3,104.5
282,"Manhattan",71.6,47.4,94.1,0.97,5.7,24.1,65.4,60.9,64.9,62.7,70.2
283,"Manhattan",51.0,43.3,78.8,0.01,7.7,19.2,60.9,55.7,62.7,58.1,199.0
284,"Manhattan",55.6,36.3,66.8,0.03,4.1,17.1,59.0,52.7,58.8,55.3,372.6
285,"Manhattan",51.0,36.8,89.3,0.01,2.5,11.0,57.1,53.2,58.3,55.6,81.6
286,"Manhattan",60.4,34.5,82.7,0,3.8,16.6,57.8,51.2,57.5,53.4,325.3
287,"Manhattan",48.2,32.2,92.5,0,8.4,26.1,54.8,48.0,56.3,50.9,46.1
288,"Manhattan",49.4,29.7,74.1,0,4.7,16.5,53.1,46.0,52.9,48.7,380.4
289,"Manhattan",68.3,31.1,66.2,0,3.9,14.3,56.3,45.5,55.0,48.1,385.7
290,"Manhattan",69.8,37.5,70.9,0,1.9,13.3,59.2,48.6,57.5,50.7,376.1
291,"Manhattan",69.2,37.0,65.4,0,4.0,18.2,59.1,50.0,57.6,52.1,337.5
292,"Manhattan",73.2,49.5,68.9,0,5.6,19.9,61.3,55.1,59.8,55.7,264.9
293,"Manhattan",66.4,35.6,54.0,0,4.6,19.6,58.6,52.0,57.8,54.0,369.7
294,"Manhattan",70.9,33.3,55.8,0,5.8,22.0,57.3,49.1,56.4,51.4,355.8
295,"Manhattan",73.8,43.4,67.2,0,2.4,10.2,61.0,51.8,59.3,53.4,323.6
296,"Manhattan",67.9,44.5,55.4,0,3.0,12.4,59.3,53.0,58.3,54.6,340.8
297,"Manhattan",64.9,40.8,64.7,0.04,2.8,12.0,56.9,51.2,56.5,53.1,188.1
298,"Manhattan",51.4,46.2,92.7,0.46,1.7,7.4,55.5,53.3,55.9,54.4,56.6
299,"Manhattan",62.4,38.9,87.8,0,2.4,10.3,56.7,50.4,56.0,52.2,179.7
300,"Manhattan",73.5,41.4,66.4,0,3.8,12.9,59.6,49.9,57.9,51.8,330.3
301,"Manhattan",69.2,44.5,51.7,0,4.6,19.3,59.3,53.0,58.1,54.4,341.1
302,"Manhattan",73.9,38.1,62.2,0,4.0,19.9,57.8,50.4,56.9,52.4,292.1
303,"Manhattan",63.8,49.4,71.1,0,6.6,20.1,55.4,53.3,56.1,54.6,42.7
304,"Manhattan",57.2,42.8,65.4,0,3.9,15.1,53.8,51.4,54.7,52.9,85.4
305,"Manhattan",63.6,39.9,58.6,0,2.1,10.9,55.4,49.3,54.7,51.1,257.0
306,"Manhattan",58.0,40.8,64.5,0,6.1,21.4,53.9,49.6,53.6,51.1,240.3
307,"Manhattan",59.7,43.4,67.2,0,5.3,17.2,53.7,50.0,53.5,51.2,137.9
308,"Manhattan",52.7,35.3,77.0,0,7.2,23.9,51.9,48.0,52.8,49.9,103.8
309,"Manhattan",58.8,43.4,74.0,0.20,7.3,21.2,53.0,47.9,52.7,49.6,169.0
310,"Manhattan",51.0,35.6,80.1,0.06,3.5,12.7,49.7,46.2,51.2,48.2,143.7
311,"Manhattan",45.6,31.8,73.3,0,5.2,16.9,49.1,44.5,49.1,46.5,245.6
312,"Manhattan",32.4,28.9,90.9,0.07,3.9,11.0,45.1,42.2,47.2,43.9,52.0
313,"Manhattan",31.6,14.6,78.5,0.15,8.6,28.3,42.5,37.4,43.9,40.6,266.6
314,"Manhattan",38.1,13.0,69.7,0.01,5.7,22.4,37.7,35.2,40.6,37.9,285.7
315,"Manhattan",44.2,26.8,79.0,0.01,4.5,15.0,40.8,36.4,41.3,38.3,126.0
316,"Manhattan",31.2,18.6,73.4,0,11.5,26.1,39.8,35.6,41.1,38.0,76.1
317,"Manhattan",38.6,12.4,67.7,0,2.6,11.4,38.0,33.9,38.4,36.2,283.5
318,"Manhattan",45.4,18.5,65.8,0,3.5,12.6,39.7,34.3,39.5,36.3,273.0
319,"Manhattan",57.1,27.3,61.9,0,3.4,13.2,42.9,35.5,42.0,37.3,271.8
320,"Manhattan",60.7,27.0,66.4,0,3.2,16.0,45.1,37.2,43.9,38.9,264.0
321,"Manhattan",44.1,23.8,82.5,0,12.1,29.5,41.6,38.2,42.7,40.0,47.7
322,"Manhattan",39.9,21.0,70.7,0,4.6,17.0,41.8,36.9,41.5,38.7,251.6
323,"Manhattan",48.1,23.0,74.1,0,5.5,19.3,40.9,36.2,41.0,38.0,140.8
324,"Manhattan",55.1,22.4,68.2,0,4.6,15.4,42.6,36.2,42.1,38.1,256.8
325,"Manhattan",61.3,37.2,59.5,0,6.4,17.3,45.8,39.6,44.7,40.7,257.5
326,"Manhattan",65.6,33.6,57.4,0,6.9,22.3,47.2,40.5,46.1,41.9,253.2
327,"Manhattan",65.0,42.2,57.1,0,7.9,24.4,48.6,44.9,47.6,45.3,126.3
328,"Manhattan",65.8,30.0,55.9,0,3.9,16.4,48.7,41.8,47.5,43.4,245.8
329,"Manhattan",48.0,19.3,83.3,0,19.3,49.0,46.3,41.1,46.7,42.6,55.4
330,"Manhattan",37.0,19.0,75.0,0.03,6.1,20.7,41.1,39.8,42.6,41.0,195.9
331,"Manhattan",31.1,21.2,72.7,0,5.1,14.3,39.8,38.5,41.0,39.8,130.5
332,"Manhattan",41.8,21.5,75.5,0,3.7,14.1,38.5,37.5,39.9,38.9,184.2
333,"Manhattan",52.4,26.7,82.2,0,2.2,9.1,41.6,37.2,41.2,38.5,204.3
334,"Manhattan",40.8,27.6,91.4,0.33,4.9,18.2,39.3,36.3,39.8,37.9,70.6
335,"Manhattan",42.1,33.0,96.0,1.15,6.9,20.4,40.5,38.4,40.9,39.7,42.2
336,"Manhattan",34.8,28.4,83.6,0.01,12.2,24.1,38.4,36.3,39.7,37.9,66.8
337,"Manhattan",29.4,24.7,78.0,0,8.3,20.3,36.3,34.1,37.9,35.7,46.1
338,"Manhattan",31.3,23.4,75.9,0,5.8,14.6,34.1,33.5,35.8,35.0,59.7
339,"Manhattan",48.7,19.7,71.6,0,3.6,18.7,33.5,32.8,35.0,34.3,206.2
340,"Manhattan",38.6,22.1,73.8,0,7.2,21.0,36.3,33.4,36.4,34.6,163.0
341,"Manhattan",35.5,18.8,76.6,0,1.7,9.1,34.0,33.1,35.4,34.4,198.3
342,"Manhattan",38.1,17.5,75.0,0,2.0,11.7,33.3,32.6,34.5,34.0,216.5
343,"Manhattan",45.2,16.0,77.0,0,1.8,11.1,32.9,32.3,34.1,33.6,224.3
344,"Manhattan",41.0,16.8,75.9,0,2.5,11.4,32.7,32.2,33.8,33.5,225.8
345,"Manhattan",51.7,30.6,65.5,0,5.8,18.1,32.9,32.4,33.9,33.5,155.6
346,"Manhattan",55.7,26.3,72.3,0,3.5,14.4,37.3,32.9,36.5,33.8,225.8
347,"Manhattan",42.9,34.8,79.0,0,10.5,31.4,38.1,35.4,38.0,35.9,100.2
348,"Manhattan",50.0,24.8,65.8,0,6.7,19.4,39.3,35.0,38.7,36.2,231.0
349,"Manhattan",57.8,19.9,59.6,0,1.7,6.8,38.7,33.5,37.9,35.0,224.8
350,"Manhattan",57.4,23.0,62.6,0,2.5,10.4,39.8,33.9,38.9,35.3,223.6
351,"Manhattan",57.8,22.3,64.1,0,2.4,12.0,39.9,33.9,38.9,35.4,221.7
352,"Manhattan",53.9,29.2,71.0,0,4.0,20.1,39.9,34.6,39.8,36.0,132.7
353,"Manhattan",54.1,41.8,72.5,0,7.2,25.9,43.1,39.3,42.2,39.6,165.6
354,"Manhattan",49.5,34.6,62.4,0,12.6,31.0,41.5,38.8,41.5,39.7,222.7
355,"Manhattan",52.4,25.4,64.8,0,3.7,11.5,41.4,36.1,40.7,37.6,207.4
356,"Manhattan",48.7,30.0,67.9,0,4.2,14.7,40.7,36.4,40.4,37.8,149.4
357,"Manhattan",49.0,26.3,68.5,0,4.5,16.4,40.9,36.2,40.4,37.8,224.6
358,"Manhattan",48.3,25.3,68.6,0,4.6,17.0,39.2,35.4,39.3,36.9,101.7
359,"Manhattan",51.1,27.1,80.7,0,2.6,13.0,41.3,36.2,40.6,37.5,196.2
360,"Manhattan",51.2,39.0,93.3,1.47,6.3,17.8,44.5,39.2,43.4,39.7,13.8
361,"Manhattan",54.5,24.1,85.0,0.08,11.0,24.3,46.5,37.0,45.6,39.5,25.1
362,"Manhattan",25.7,15.8,74.4,0,11.5,25.2,37.0,33.5,39.5,35.3,86.2
363,"Manhattan",27.9,12.6,70.3,0,4.5,12.6,33.5,32.1,35.3,33.7,144.4
364,"Manhattan",47.5,21.8,67.9,0,7.4,19.9,32.1,31.5,33.7,33.1,230.5
365,"Manhattan",37.5,15.2,78.8,0,8.9,28.3,32.4,32.0,33.4,33.2,43.9
