"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
267,"Manhattan",86.1,53.8,59.1,0,3.3,15.9,74.3,67.6,73.2,69.4,474.7
268,"Manhattan",86.8,54.1,62.5,0,2.5,13.7,73.9,66.6,72.7,68.4,458.9
269,"Manhattan",83.9,54.1,66.2,0,3.0,12.6,73.0,66.4,72.1,68.1,377.3
270,"Manhattan",83.5,57.3,60.9,0,2.4,10.1,73.8,67.0,72.7,68.5,444.4
271,"Manhattan",95.4,58.4,55.6,0,4.6,18.1,74.8,67.2,73.4,68.6,436.8
272,"Manhattan",94.4,71.2,48.4,0,8.4,24.3,75.8,70.2,74.5,70.8,427.4
273,"Manhattan",93.8,75.3,48.6,0,9.3,23.2,77.1,71.9,75.6,72.3,415.0
274,"Manhattan",92.0,71.6,44.2,0,7.0,21.5,77.2,71.8,75.8,72.5,427.0
275,"Manhattan",89.9,60.4,48.0,0,5.8,20.9,76.4,70.2,75.0,71.4,410.0
276,"Manhattan",84.5,62.3,55.4,1.19,8.3,28.6,73.8,70.2,73.4,71.0,211.5
277,"Manhattan",72.7,55.6,79.9,0.07,3.4,13.5,73.1,67.1,72.1,68.8,357.3
278,"Manhattan",76.7,49.9,62.2,0,4.8,22.7,70.6,64.6,70.0,66.6,428.2
279,"Manhattan",60.4,41.6,58.0,0,7.3,29.8,64.8,60.4,67.0,63.0,268.3
280,"Manhattan",63.7,37.4,62.0,0,2.6,13.4,65.1,58.0,64.7,60.6,425.3
281,"Manhattan",81.9,43.8,49.1,0,4.0,14.4,66.4,58.6,65.5,60.6,414.8
282,"Manhattan",69.5,43.2,57.7,0,3.2,14.7,65.5,59.4,64.9,61.3,412.2
283,"Manhattan",75.9,38.2,60.7,0.01,3.2,16.5,65.2,57.8,64.3,60.0,346.8
284,"Manhattan",83.7,54.4,62.1,0,6.8,27.4,67.7,60.7,66.5,62.1,366.1
285,"Manhattan",70.1,62.1,76.0,0.24,9.3,34.0,65.6,64.8,65.9,65.2,52.7
286,"Manhattan",65.2,48.6,69.3,0,13.1,30.7,64.8,59.7,65.3,61.4,172.1
287,"Manhattan",53.9,49.3,76.6,0,11.3,25.0,59.7,58.4,61.5,59.8,82.1
288,"Manhattan",53.7,45.0,71.8,0,9.0,19.7,59.1,57.0,59.8,58.7,125.1
289,"Manhattan",64.6,38.3,64.7,0,4.7,16.3,60.8,54.7,60.4,56.8,388.1
290,"Manhattan",75.7,32.9,56.8,0,3.8,16.8,61.4,53.4,60.6,55.7,378.5
291,"Manhattan",70.4,51.4,53.4,0,4.9,16.4,60.4,57.3,60.3,58.5,154.4
292,"Manhattan",78.2,47.7,58.0,0,5.1,18.2,63.0,56.3,61.8,57.7,354.9
293,"Manhattan",84.1,46.2,60.7,0,2.7,11.4,64.6,56.5,63.1,58.1,364.9
294,"Manhattan",80.5,46.6,50.1,0,3.6,16.1,64.2,57.2,62.9,58.9,357.0
295,"Manhattan",76.0,45.1,46.9,0,5.7,17.8,62.6,56.7,61.9,58.4,333.9
296,"Manhattan",85.9,62.3,62.1,0,9.5,30.4,66.5,60.9,65.1,61.2,300.0
297,"Manhattan",71.8,60.2,85.5,0.09,6.2,25.3,65.3,64.0,65.0,64.3,73.0
298,"Manhattan",69.0,60.5,96.5,0.25,3.5,12.9,65.6,63.9,65.2,64.0,59.2
299,"Manhattan",78.7,57.2,81.3,0.02,4.4,19.7,69.2,64.4,67.7,64.9,208.8
300,"Manhattan",57.2,32.8,66.0,0,10.8,25.5,64.4,55.0,65.4,58.0,273.7
301,"Manhattan",41.9,28.2,72.0,0.24,7.2,16.0,55.0,51.3,58.0,53.8,153.2
302,"Manhattan",37.0,29.1,68.3,0,10.2,22.8,51.3,47.6,53.8,50.4,103.6
303,"Manhattan",44.2,21.5,57.6,0,5.3,16.4,50.7,44.8,51.1,47.9,340.6
304,"Manhattan",38.7,19.7,50.7,0,8.0,25.3,48.3,43.2,49.1,46.5,340.1
305,"Manhattan",52.7,16.9,57.6,0,4.2,19.2,48.1,41.0,48.4,44.1,306.4
306,"Manhattan",65.7,26.8,59.9,0,4.6,19.4,51.2,43.2,50.7,45.6,315.8
307,"Manhattan",65.3,46.1,53.2,0,5.5,18.9,53.4,48.3,52.8,49.4,188.5
308,"Manhattan",58.8,39.4,70.1,0,1.7,12.9,53.2,49.4,53.1,50.6,121.5
309,"Manhattan",72.9,33.0,75.7,0,3.3,20.0,55.2,48.0,54.4,49.8,245.1
310,"Manhattan",73.4,45.7,71.6,0,2.5,10.6,57.4,52.2,56.4,53.1,217.4
311,"Manhattan",72.7,44.6,82.0,0,3.1,19.7,58.2,51.5,57.0,52.9,234.6
312,"Manhattan",69.5,43.8,69.0,0.01,7.7,26.6,57.1,53.2,56.6,54.2,219.8
313,"Manhattan",62.1,34.2,51.0,0,2.1,11.3,55.2,50.5,55.0,52.3,237.7
314,"Manhattan",57.3,30.0,51.2,0,2.4,9.3,53.1,47.6,53.0,49.9,290.9
315,"Manhattan",54.2,34.1,51.8,0.01,3.6,13.6,51.7,48.1,52.0,50.0,86.2
316,"Manhattan",71.9,38.5,53.2,0,4.3,17.5,54.2,48.2,53.6,49.8,279.2
317,"Manhattan",70.8,30.7,55.8,0,3.1,16.2,53.4,47.2,52.9,49.2,283.3
318,"Manhattan",70.4,35.9,49.0,0,4.8,22.9,53.9,47.8,53.3,49.7,269.7
319,"Manhattan",73.4,45.7,52.6,0,3.8,14.4,56.0,49.6,54.9,51.0,256.6
320,"Manhattan",66.9,49.9,59.5,0,7.5,27.7,55.6,51.9,55.2,52.8,158.5
321,"Manhattan",58.7,33.7,53.2,0,4.0,21.4,54.5,49.6,54.9,51.7,264.9
322,"Manhattan",67.8,27.1,61.9,0,1.6,11.4,53.4,47.2,52.9,49.3,250.1
323,"Manhattan",49.6,41.5,87.4,1.10,4.5,16.6,51.4,49.9,51.8,51.0,28.9
324,"Manhattan",45.0,42.3,95.7,0.26,8.2,19.1,50.3,49.0,51.3,50.2,29.4
325,"Manhattan",45.8,30.0,63.6,0,11.2,33.0,49.5,45.1,50.2,47.6,263.0
326,"Manhattan",58.7,25.8,60.3,0,4.4,14.1,48.7,42.6,48.6,45.2,254.9
327,"Manhattan",46.7,30.5,57.3,0,8.8,21.7,47.5,44.0,47.9,46.1,227.2
328,"Manhattan",34.2,23.4,49.4,0,8.2,20.2,44.0,41.2,46.2,43.4,131.0
329,"Manhattan",28.0,24.7,80.8,0,3.8,9.2,41.6,40.7,43.4,42.7,58.7
330,"Manhattan",39.5,18.5,79.9,0.52,6.5,18.6,41.7,41.3,43.1,42.7,251.8
331,"Manhattan",44.6,17.5,77.1,0,3.7,16.7,41.4,40.4,42.8,41.9,251.1
332,"Manhattan",41.8,16.3,78.0,0,4.2,19.0,40.4,39.0,41.9,40.7,245.8
333,"Manhattan",52.6,27.1,69.1,0,3.0,12.7,42.8,38.2,42.6,40.0,238.4
334,"Manhattan",49.9,33.2,74.6,0.13,6.2,21.6,44.7,39.8,44.3,41.3,113.4
335,"Manhattan",36.8,25.1,85.6,0.14,6.4,20.4,42.6,39.4,43.6,41.2,70.6
336,"Manhattan",32.5,19.7,96.5,0.01,1.9,8.1,39.4,37.0,41.2,39.1,100.5
337,"Manhattan",46.7,27.9,84.4,0.01,5.5,24.2,41.5,38.0,41.8,39.6,115.5
338,"Manhattan",54.3,27.4,69.3,0,4.7,16.7,43.0,38.3,42.8,39.9,207.6
339,"Manhattan",49.0,25.9,68.9,0,6.4,20.9,43.6,39.7,43.4,41.2,227.0
340,"Manhattan",58.7,24.9,66.3,0,5.5,23.4,43.6,38.0,43.3,39.8,212.2
341,"Manhattan",64.9,45.3,65.2,0,7.4,28.4,47.0,42.0,46.2,42.8,220.0
342,"Manhattan",60.1,34.9,65.0,0,4.8,19.0,47.2,42.8,46.6,44.1,198.8
343,"Manhattan",47.4,30.4,49.8,0,10.7,28.1,45.1,41.5,45.8,43.3,222.2
344,"Manhattan",47.4,22.3,51.5,0,4.8,15.3,42.8,38.7,43.4,40.8,174.7
345,"Manhattan",0,0,0,0,3.4,11.5,42.8,38.7,42.9,40.5,224.3
346,"Manhattan",43.9,26.9,45.0,0,4.9,16.2,42.2,39.3,42.4,40.8,162.3
347,"Manhattan",51.7,29.7,52.4,0,1.9,7.2,43.0,39.2,42.9,40.6,177.6
348,"Manhattan",52.3,27.4,63.8,0,1.4,8.7,43.0,38.9,42.9,40.4,109.1
349,"Manhattan",43.3,38.9,91.1,0.73,2.1,7.9,43.4,41.9,43.6,42.4,22.0
350,"Manhattan",44.4,31.3,83.4,0.01,6.5,17.7,44.0,41.3,44.1,42.8,70.9
351,"Manhattan",54.4,26.2,73.7,0,3.6,20.0,43.4,38.7,43.3,40.6,227.2
352,"Manhattan",42.1,23.2,58.8,0,5.2,22.2,41.2,38.0,41.9,39.9,235.1
353,"Manhattan",53.4,22.3,48.4,0,6.9,27.8,40.9,36.6,40.9,38.4,170.6
354,"Manhattan",56.3,34.8,67.1,0,4.3,15.4,43.9,38.9,43.3,40.0,142.0
355,"Manhattan",56.2,50.0,80.6,0.13,4.0,15.0,46.9,43.4,46.1,43.3,56.3
356,"Manhattan",53.8,31.3,94.2,0.19,2.6,12.2,49.0,44.2,48.2,45.6,62.1
357,"Manhattan",58.3,30.0,93.0,0.01,5.0,23.2,48.2,42.3,47.5,43.6,52.3
358,"Manhattan",58.8,35.0,89.6,1.31,8.7,24.8,52.3,46.5,50.9,47.5,43.7
359,"Manhattan",35.1,27.8,82.4,0.07,9.9,23.0,46.5,41.6,47.9,43.1,77.6
360,"Manhattan",32.5,27.7,86.5,0.10,6.3,16.4,41.6,40.3,43.2,41.6,84.0
361,"Manhattan",33.8,27.5,79.3,0,11.8,23.0,40.3,39.0,41.6,40.3,112.4
362,"Manhattan",38.8,25.0,77.1,0,7.1,19.8,39.3,38.2,40.4,39.5,138.4
363,"Manhattan",47.8,28.4,65.1,0,7.3,19.1,40.7,37.6,40.9,39.0,230.5
364,"Manhattan",52.4,27.9,72.3,0,4.1,11.1,40.4,36.4,40.5,38.1,146.8
365,"Manhattan",33.5,27.0,78.1,0,8.3,19.3,38.3,36.9,39.6,38.2,38.9
