"Timestamp","Station","AirTemperatureMax","AirTemperatureMin","RelativeHumidity","Precipitation","WindSpeed2mAvg","WindSpeed2mMax","SoilTemperature5cmMax","SoilTemperature5cmMin","SoilTemperature10cmMax","SoilTemperature10cmMin","SolarRadiation"
313,"Manhattan",38.6,26.7,50.6,0,11.3,25.0,51.9,47.4,53.3
314,"Manhattan",41.1,18.4,54.5,0,4.0,18.4,48.6,45.3,49.7
315,"Manhattan",68.9,35.5,41.5,0,4.2,15.8,50.9,46.4,50.8
316,"Manhattan",73.0,34.7,54.1,0,1.7,7.7,52.5,47.4,52.0
317,"Manhattan",76.0,42.1,58.5,0,2.6,14.1,54.3,49.3,53.6
318,"Manhattan",76.0,42.4,73.4,0,2.8,11.7,55.7,50.6,55.0
319,"Manhattan",75.1,45.9,58.6,0,4.4,19.6,56.0,52.7,55.6
320,"Manhattan",62.7,41.6,55.5,0,2.5,12.4,54.7,51.3,54.5
321,"Manhattan",71.5,40.5,54.2,0,4.1,19.3,55.1,50.9,54.8
322,"Manhattan",63.4,37.9,72.9,0,4.1,14.2,54.6,51.7,54.5
323,"Manhattan",59.8,36.7,75.5,0,2.5,9.8,54.4,51.4,54.2
324,"Manhattan",59.1,41.9,89.2,0.35,3.4,14.0,54.9,52.0,54.7
325,"Manhattan",47.0,40.6,90.4,1.32,7.6,18.1,53.3,50.9,54.0
326,"Manhattan",62.8,33.9,76.4,0,3.1,13.1,53.0,49.1,52.9
327,"Manhattan",66.6,34.6,76.5,0,3.6,16.3,53.4,49.2,53.1
328,"Manhattan",53.3,47.3,94.2,0.14,2.5,9.3,53.2,52.1,53.3
329,"Manhattan",54.8,34.5,66.0,0.01,10.6,31.4,53.1,49.5,53.4
330,"Manhattan",43.6,27.4,53.8,0,6.2,18.2,49.5,47.1,51.3
331,"Manhattan",52.5,24.0,60.1,0,3.1,15.0,48.2,45.3,49.1
332,"Manhattan",38.8,27.4,65.4,0,5.7,17.3,45.8,45.0,47.5
333,"Manhattan",42.8,22.3,81.6,0.81,11.6,34.5,45.8,42.1,46.5
334,"Manhattan",23.5,16.2,68.3,0,7.0,21.0,42.1,39.6,44.2
335,"Manhattan",27.9,13.7,80.9,0.02,2.4,10.8,40.5,39.8,41.8
336,"Manhattan",46.7,10.6,65.3,0.18,3.4,13.6,41.1,40.0,42.0
337,"Manhattan",40.8,19.8,68.1,0,8.6,20.8,42.3,40.1,42.8
338,"Manhattan",35.2,12.2,50.6,0,4.4,14.1,40.1,37.7,41.8
339,"Manhattan",43.0,26.5,64.7,0,5.2,15.7,40.6,37.7,41.0
340,"Manhattan",49.0,22.9,80.9,0,2.7,18.3,41.1,37.8,41.4
341,"Manhattan",36.5,24.5,78.3,0,8.6,24.5,39.9,39.1,41.0
342,"Manhattan",46.9,25.8,73.3,0,6.3,17.9,41.0,38.8,41.4
343,"Manhattan",64.4,34.2,60.5,0,6.3,21.1,43.5,40.0,43.4
344,"Manhattan",54.6,38.1,48.1,0,10.0,37.4,43.4,42.1,43.7
345,"Manhattan",55.4,30.6,61.3,0,2.7,11.0,44.3,41.5,44.2
346,"Manhattan",41.1,24.7,74.4,0,6.0,16.1,42.5,40.6,43.5
347,"Manhattan",26.4,10.6,69.8,0,8.2,23.3,41.0,36.8,42.2
348,"Manhattan",27.9,6.6,50.6,0,5.5,16.6,36.8,35.0,39.0
349,"Manhattan",48.9,22.0,51.7,0,6.4,23.1,38.5,35.2,38.8
350,"Manhattan",58.0,26.9,67.4,0,4.0,16.3,40.3,36.0,40.1
351,"Manhattan",61.7,25.8,69.9,0,5.5,27.2,42.4,37.4,42.1
352,"Manhattan",53.7,28.7,55.3,0.01,12.5,43.3,42.7,39.5,42.7
353,"Manhattan",49.5,16.5,43.4,0,6.0,26.6,40.0,37.4,41.0
354,"Manhattan",51.3,29.1,39.3,0,6.1,24.1,41.5,39.2,41.5
355,"Manhattan",53.4,22.9,43.7,0,3.5,16.9,40.9,37.8,41.1
356,"Manhattan",63.2,38.8,58.4,0,5.5,21.8,43.9,39.7,43.3
357,"Manhattan",65.0,32.3,74.3,0,1.8,8.3,44.5,40.6,43.9
358,"Manhattan",58.2,44.8,97.1,0.01,1.9,10.0,46.3,43.3,45.7
359,"Manhattan",56.7,43.5,99.3,0.02,3.5,13.1,47.2,45.3,46.8
360,"Manhattan",64.9,36.9,81.2,0,2.7,10.4,48.2,45.3,47.5
361,"Manhattan",64.2,38.0,74.4,0.03,2.3,11.5,47.2,44.3,46.8
362,"Manhattan",54.8,15.7,68.1,0.03,13.1,40.0,47.1,41.1,47.0
363,"Manhattan",27.5,12.5,58.8,0,8.6,22.7,41.1,37.5,43.0
364,"Manhattan",48.3,16.4,57.9,0,4.4,13.1,40.0,36.6,40.3
365,"Manhattan",59.3,26.4,54.9,0,3.7,15.0,41.6,37.5,41.4
